TradeID,Amount,Currency,Product,Country,SettlementType,Priority,Owner
5160,36772,EUR,Bond,France,T+1,Medium,Divya
5161,32406,GBP,ETF,Germany,T+1,Low,Priya
5162,49089,GBP,ETF,France,T+3,Medium,Keerthana
5163,12983,INR,Equity,UK,T+3,Medium,Suren
5164,12594,GBP,ETF,Germany,T+3,Low,Priya
5165,47493,USD,Equity,Germany,T+1,High,Bharath
5166,46779,EUR,Equity,India,T+1,Low,Naren
5167,5989,INR,Equity,USA,T+3,Low,Pradeep
5168,12188,INR,Derivative,France,T+3,Medium,Gayathri
5169,39429,USD,Equity,India,T+2,Low,Naren
5170,35484,USD,Derivative,USA,T+2,High,Deepak
5171,14442,USD,Equity,India,T+3,High,Naren
5172,17188,EUR,ETF,USA,T+3,High,Harish
5173,21474,INR,Equity,USA,T+3,Low,Pradeep
5174,40896,EUR,ETF,France,T+2,Low,Keerthana
5175,31542,USD,Bond,UK,T+1,Medium,Manoj
5176,37814,EUR,ETF,Germany,T+3,High,Priya
5177,38092,GBP,Derivative,France,T+2,Low,Gayathri
5178,22602,USD,Derivative,India,T+2,Medium,Akhil
5179,5275,EUR,Derivative,Germany,T+3,High,Karthik
5180,7697,GBP,ETF,France,T+3,Low,Keerthana
5181,15934,EUR,ETF,USA,T+1,Medium,Harish
5182,15204,EUR,Equity,Germany,T+3,Medium,Bharath
5183,44177,EUR,Derivative,Germany,T+2,Medium,Karthik
5184,10717,EUR,Derivative,Germany,T+2,Low,Karthik
5185,29811,INR,Derivative,France,T+3,Low,Gayathri
5186,33232,INR,ETF,Germany,T+1,Low,Priya
5187,12204,INR,Bond,India,T+1,Medium,Sneha
5188,21798,INR,ETF,Germany,T+3,Medium,Priya
5189,11518,GBP,Derivative,UK,T+3,High,Kavya
5190,41506,EUR,Derivative,Germany,T+2,High,Karthik
5191,49919,USD,Equity,France,T+1,Low,Naveen
5192,12163,INR,ETF,USA,T+1,Medium,Harish
5193,17671,EUR,Bond,UK,T+2,High,Manoj
5194,7263,EUR,Equity,France,T+3,Low,Naveen
5195,12938,GBP,ETF,India,T+3,Medium,Rahul
5196,11599,USD,Bond,India,T+2,Medium,Sneha
5197,23370,GBP,ETF,India,T+2,Low,Rahul
5198,36859,GBP,Derivative,UK,T+1,High,Kavya
5199,48076,USD,Equity,USA,T+2,Low,Pradeep
5200,37548,GBP,Derivative,India,T+3,Medium,Akhil
5201,16988,USD,Derivative,Germany,T+2,High,Karthik
5202,32441,USD,Derivative,Germany,T+1,Medium,Karthik
5203,22559,GBP,Derivative,France,T+1,Medium,Gayathri
5204,41138,EUR,Bond,France,T+3,Medium,Divya
5205,13617,INR,Bond,Germany,T+1,Medium,Revathi
5206,41753,USD,Derivative,USA,T+1,Low,Deepak
5207,20943,INR,ETF,UK,T+2,Low,Vignesh
5208,24372,INR,ETF,France,T+3,Low,Keerthana
5209,24741,GBP,Equity,USA,T+2,Low,Pradeep
5210,42458,GBP,ETF,France,T+1,Medium,Keerthana
5211,37551,USD,Bond,India,T+3,High,Sneha
5212,39853,GBP,ETF,UK,T+3,High,Vignesh
5213,26158,INR,Equity,USA,T+2,Low,Pradeep
5214,40920,USD,Equity,France,T+1,Medium,Naveen
5215,31771,GBP,Equity,India,T+1,High,Naren
5216,40115,INR,Equity,Germany,T+3,High,Bharath
5217,40085,USD,Bond,USA,T+3,Low,Arun
5218,32842,INR,Equity,USA,T+3,High,Pradeep
5219,42675,GBP,Equity,Germany,T+1,High,Bharath
5220,43602,EUR,Derivative,Germany,T+1,Low,Karthik
5221,44264,GBP,ETF,Germany,T+3,Medium,Priya
5222,22432,GBP,Derivative,Germany,T+1,High,Karthik
5223,40183,INR,ETF,UK,T+3,Low,Vignesh
5224,28216,USD,Equity,Germany,T+3,High,Bharath
5225,23369,GBP,ETF,Germany,T+2,Medium,Priya
5226,27762,GBP,Derivative,India,T+1,Medium,Akhil
5227,35086,GBP,ETF,Germany,T+3,Medium,Priya
5228,33788,EUR,Bond,USA,T+1,High,Arun
5229,18817,INR,Equity,Germany,T+3,Low,Bharath
5230,5024,EUR,Bond,USA,T+1,Medium,Arun
5231,14191,INR,ETF,Germany,T+2,Medium,Priya
5232,45910,EUR,ETF,USA,T+2,Medium,Harish
5233,5975,EUR,Equity,France,T+1,Medium,Naveen
5234,13808,USD,Equity,USA,T+2,Low,Pradeep
5235,7844,GBP,Bond,UK,T+2,Medium,Manoj
5236,21947,USD,Bond,India,T+3,High,Sneha
5237,10655,GBP,Equity,UK,T+2,Low,Suren
5238,27648,EUR,Equity,Germany,T+3,High,Bharath
5239,35788,INR,ETF,UK,T+3,Low,Vignesh
5240,13994,USD,Equity,USA,T+3,High,Pradeep
5241,47807,INR,Bond,UK,T+1,Low,Manoj
5242,11367,USD,Equity,Germany,T+2,Medium,Bharath
5243,49509,USD,ETF,Germany,T+1,Low,Priya
5244,49505,INR,Equity,UK,T+1,High,Suren
5245,43487,GBP,Equity,India,T+1,Medium,Naren
5246,38879,GBP,Derivative,USA,T+2,Low,Deepak
5247,32419,INR,Bond,India,T+1,Low,Sneha
5248,20863,EUR,ETF,UK,T+2,Medium,Vignesh
5249,16008,EUR,Equity,India,T+2,High,Naren
5250,22382,GBP,Derivative,India,T+2,Medium,Akhil
5251,23876,GBP,Equity,UK,T+1,Low,Suren
5252,32115,USD,Bond,UK,T+2,Medium,Manoj
5253,27178,USD,ETF,Germany,T+3,Low,Priya
5254,18631,USD,Equity,India,T+2,Medium,Naren
5255,31464,GBP,ETF,Germany,T+1,Medium,Priya
5256,44529,EUR,Derivative,USA,T+3,High,Deepak
5257,32987,GBP,Derivative,Germany,T+3,High,Karthik
5258,23292,EUR,Bond,USA,T+3,Medium,Arun
5259,30225,GBP,Derivative,Germany,T+3,Low,Karthik
5260,20930,GBP,Equity,India,T+1,Medium,Naren
5261,29042,EUR,Bond,UK,T+2,Medium,Manoj
5262,20976,USD,Equity,India,T+1,Low,Naren
5263,47157,INR,Derivative,France,T+3,Medium,Gayathri
5264,23347,USD,Derivative,Germany,T+2,High,Karthik
5265,26885,USD,Derivative,USA,T+2,Medium,Deepak
5266,44288,USD,ETF,UK,T+2,Medium,Vignesh
5267,44655,INR,Bond,UK,T+1,High,Manoj
5268,24352,INR,Bond,UK,T+1,High,Manoj
5269,15918,INR,Equity,UK,T+1,Low,Suren
5270,17896,USD,ETF,Germany,T+3,Low,Priya
5271,23008,USD,ETF,India,T+2,Medium,Rahul
5272,43663,EUR,Bond,UK,T+2,Medium,Manoj
5273,5038,EUR,ETF,India,T+2,Low,Rahul
5274,40406,INR,Bond,France,T+1,High,Divya
5275,6052,INR,Derivative,USA,T+1,High,Deepak
5276,49832,GBP,Equity,Germany,T+2,High,Bharath
5277,23724,GBP,Equity,France,T+3,Medium,Naveen
5278,40125,EUR,Derivative,France,T+1,High,Gayathri
5279,27944,EUR,ETF,USA,T+2,High,Harish
5280,14004,USD,Derivative,UK,T+2,Low,Kavya
5281,8310,EUR,Bond,USA,T+1,Medium,Arun
5282,26120,USD,Equity,France,T+3,Low,Naveen
5283,30851,USD,Derivative,France,T+2,Medium,Gayathri
5284,25262,GBP,Derivative,Germany,T+1,Medium,Karthik
5285,47647,EUR,Bond,USA,T+2,High,Arun
5286,27979,USD,ETF,India,T+3,Low,Rahul
5287,27817,INR,Equity,India,T+2,Medium,Naren
5288,14203,EUR,Derivative,Germany,T+2,Low,Karthik
5289,42770,USD,ETF,USA,T+3,Low,Harish
5290,16614,EUR,Equity,UK,T+3,Medium,Suren
5291,12049,EUR,ETF,Germany,T+2,Medium,Priya
5292,27732,EUR,Equity,USA,T+1,High,Pradeep
5293,17840,USD,Derivative,France,T+1,Low,Gayathri
5294,35363,USD,ETF,Germany,T+1,Low,Priya
5295,45394,EUR,Bond,UK,T+2,Medium,Manoj
5296,33862,USD,Bond,UK,T+1,Low,Manoj
5297,21993,USD,Derivative,France,T+1,Medium,Gayathri
5298,19633,INR,Bond,UK,T+1,Medium,Manoj
5299,34884,INR,Equity,India,T+3,Low,Naren
5300,16282,USD,Derivative,India,T+3,Medium,Akhil
5301,9044,GBP,Bond,Germany,T+1,Medium,Revathi
5302,35181,USD,Derivative,USA,T+3,High,Deepak
5303,24026,USD,Bond,India,T+1,High,Sneha
5304,10737,GBP,Bond,USA,T+2,Low,Arun
5305,6081,USD,ETF,India,T+1,Low,Rahul
5306,44791,USD,Bond,France,T+1,Medium,Divya
5307,19592,INR,Equity,India,T+3,Low,Naren
5308,14823,EUR,ETF,Germany,T+1,Medium,Priya
5309,37925,INR,Derivative,France,T+2,Medium,Gayathri
5310,26622,EUR,Equity,UK,T+2,Medium,Suren
5311,28770,EUR,Equity,France,T+3,Low,Naveen
5312,11791,EUR,Equity,UK,T+3,Low,Suren
5313,32972,EUR,ETF,France,T+1,Low,Keerthana
5314,31484,INR,Equity,UK,T+1,Medium,Suren
5315,21313,EUR,Equity,France,T+2,Low,Naveen
5316,47854,EUR,Derivative,Germany,T+1,Low,Karthik
5317,42686,INR,Bond,UK,T+3,Medium,Manoj
5318,13025,INR,Derivative,UK,T+2,Medium,Kavya
5319,28717,EUR,Derivative,Germany,T+2,Medium,Karthik
5320,27002,EUR,Equity,Germany,T+3,High,Bharath
5321,40233,USD,ETF,France,T+1,High,Keerthana
5322,30786,INR,ETF,USA,T+2,Low,Harish
5323,44109,INR,Derivative,USA,T+3,Medium,Deepak
5324,40897,EUR,Equity,Germany,T+3,High,Bharath
5325,19424,EUR,Bond,India,T+2,Medium,Sneha
5326,46912,EUR,Derivative,India,T+2,High,Akhil
5327,43124,GBP,Derivative,Germany,T+2,Low,Karthik
5328,41801,GBP,Bond,UK,T+2,Medium,Manoj
5329,39654,EUR,Derivative,UK,T+2,Low,Kavya
5330,11393,INR,Derivative,India,T+1,Low,Akhil
5331,24756,EUR,Equity,France,T+2,Low,Naveen
5332,42254,USD,ETF,France,T+2,Low,Keerthana
5333,37476,GBP,Bond,UK,T+2,Medium,Manoj
5334,21394,EUR,ETF,USA,T+3,Low,Harish
5335,23970,USD,Derivative,India,T+3,Low,Akhil
5336,14317,EUR,Bond,India,T+3,Low,Sneha
5337,41967,USD,Bond,Germany,T+3,High,Revathi
5338,6400,EUR,ETF,India,T+1,Low,Rahul
5339,43599,GBP,Equity,USA,T+1,Low,Pradeep
5340,44548,EUR,Equity,India,T+2,High,Naren
5341,49384,USD,Derivative,Germany,T+3,Medium,Karthik
5342,17573,INR,Derivative,India,T+2,High,Akhil
5343,44082,EUR,Derivative,Germany,T+3,High,Karthik
5344,33544,EUR,Bond,USA,T+2,Low,Arun
5345,9756,EUR,ETF,UK,T+3,High,Vignesh
5346,18889,INR,Equity,India,T+2,High,Naren
5347,24528,INR,ETF,UK,T+3,Medium,Vignesh
5348,10476,EUR,Equity,France,T+2,Medium,Naveen
5349,48743,USD,Derivative,France,T+2,High,Gayathri
5350,25052,EUR,Equity,Germany,T+2,High,Bharath
5351,38783,EUR,Derivative,USA,T+3,Low,Deepak
5352,45507,INR,Equity,France,T+3,Medium,Naveen
5353,21606,EUR,Bond,France,T+2,High,Divya
5354,13709,USD,ETF,India,T+2,Low,Rahul
5355,18085,USD,Bond,USA,T+1,Low,Arun
5356,43555,EUR,Equity,Germany,T+3,Low,Bharath
5357,30726,EUR,Bond,USA,T+2,High,Arun
5358,36529,GBP,ETF,India,T+1,Low,Rahul
5359,33870,EUR,ETF,UK,T+1,High,Vignesh
5360,13440,EUR,Derivative,France,T+1,High,Gayathri
5361,37081,EUR,Derivative,USA,T+3,Medium,Deepak
5362,13326,GBP,ETF,USA,T+1,Low,Harish
5363,29866,USD,Equity,India,T+3,High,Naren
5364,27602,INR,ETF,India,T+2,Low,Rahul
5365,47888,EUR,Equity,Germany,T+2,High,Bharath
5366,42444,EUR,Bond,France,T+2,Low,Divya
5367,17139,INR,Derivative,France,T+3,High,Gayathri
5368,13503,EUR,Bond,India,T+1,High,Sneha
5369,14380,EUR,Equity,UK,T+2,Low,Suren
5370,45624,GBP,Derivative,USA,T+3,Medium,Deepak
5371,17366,GBP,Derivative,UK,T+3,Low,Kavya
5372,26523,INR,ETF,UK,T+1,Low,Vignesh
5373,34302,EUR,Bond,USA,T+2,High,Arun
5374,46867,GBP,Equity,USA,T+1,Medium,Pradeep
5375,30906,GBP,Derivative,USA,T+3,Low,Deepak
5376,12992,USD,Derivative,India,T+1,High,Akhil
5377,21160,INR,Bond,France,T+2,Medium,Divya
5378,6388,GBP,Derivative,India,T+3,Low,Akhil
5379,22468,EUR,Equity,France,T+3,Medium,Naveen
5380,45822,USD,Bond,UK,T+2,Low,Manoj
5381,37407,GBP,ETF,France,T+1,Medium,Keerthana
5382,27818,EUR,Equity,Germany,T+1,High,Bharath
5383,48710,GBP,Derivative,India,T+2,Low,Akhil
5384,46940,INR,Equity,India,T+3,Medium,Naren
5385,17890,GBP,ETF,India,T+2,Low,Rahul
5386,31064,GBP,Equity,France,T+2,Low,Naveen
5387,21001,USD,Derivative,USA,T+1,Medium,Deepak
5388,45987,USD,Derivative,USA,T+1,Medium,Deepak
5389,25984,USD,ETF,India,T+3,High,Rahul
5390,31168,GBP,Equity,Germany,T+1,Low,Bharath
5391,11333,INR,ETF,USA,T+2,High,Harish
5392,39563,EUR,ETF,Germany,T+3,Medium,Priya
5393,13116,INR,Bond,UK,T+2,Medium,Manoj
5394,6937,INR,Bond,UK,T+2,Low,Manoj
5395,32659,EUR,Equity,USA,T+2,High,Pradeep
5396,41387,INR,Bond,India,T+3,Low,Sneha
5397,44896,EUR,Equity,India,T+1,Medium,Naren
5398,45615,EUR,Equity,France,T+3,Medium,Naveen
5399,17782,USD,Bond,Germany,T+1,Medium,Revathi
5400,26446,GBP,Derivative,India,T+1,High,Akhil
5401,46155,GBP,Equity,USA,T+1,High,Pradeep
5402,13566,EUR,Equity,India,T+3,Low,Naren
5403,32318,USD,Equity,Germany,T+2,High,Bharath
5404,21909,INR,Derivative,France,T+2,High,Gayathri
5405,12370,GBP,ETF,Germany,T+1,Low,Priya
5406,37508,EUR,Bond,India,T+3,Medium,Sneha
5407,28620,GBP,Derivative,France,T+3,High,Gayathri
5408,33056,EUR,Equity,Germany,T+1,Low,Bharath
5409,37136,GBP,Bond,USA,T+1,Medium,Arun
5410,6386,INR,Bond,UK,T+1,Medium,Manoj
5411,8864,EUR,Bond,USA,T+1,Low,Arun
5412,5753,EUR,Derivative,UK,T+3,Medium,Kavya
5413,20400,EUR,Equity,India,T+2,Medium,Naren
5414,23837,GBP,Equity,UK,T+1,High,Suren
5415,40793,GBP,ETF,Germany,T+2,High,Priya
5416,43851,EUR,Equity,India,T+2,High,Naren
5417,40034,GBP,Bond,India,T+3,High,Sneha
5418,30673,INR,Bond,France,T+1,Medium,Divya
5419,5778,GBP,Equity,Germany,T+1,High,Bharath
5420,10696,INR,ETF,USA,T+3,High,Harish
5421,14387,USD,Bond,Germany,T+3,High,Revathi
5422,35282,EUR,Bond,UK,T+2,Medium,Manoj
5423,8986,GBP,Equity,USA,T+1,Low,Pradeep
5424,32497,EUR,Bond,India,T+2,Low,Sneha
5425,12747,GBP,Equity,France,T+3,Low,Naveen
5426,17857,GBP,Bond,Germany,T+3,Low,Revathi
5427,25685,EUR,ETF,France,T+2,High,Keerthana
5428,15814,INR,ETF,Germany,T+3,Low,Priya
5429,16488,GBP,Derivative,USA,T+1,Medium,Deepak
5430,26204,EUR,ETF,USA,T+3,Medium,Harish
5431,6584,EUR,Equity,USA,T+2,Low,Pradeep
5432,47993,EUR,Derivative,USA,T+3,Low,Deepak
5433,37785,GBP,ETF,UK,T+3,Low,Vignesh
5434,49474,EUR,ETF,France,T+2,High,Keerthana
5435,11944,EUR,Bond,USA,T+1,Low,Arun
5436,30072,GBP,Derivative,Germany,T+2,High,Karthik
5437,29860,GBP,Derivative,UK,T+3,High,Kavya
5438,44528,EUR,Derivative,UK,T+3,Medium,Kavya
5439,46292,GBP,Equity,USA,T+3,Medium,Pradeep
5440,20756,EUR,ETF,France,T+2,High,Keerthana
5441,15797,INR,Equity,Germany,T+1,Low,Bharath
5442,27069,USD,Bond,UK,T+3,Medium,Manoj
5443,46017,INR,ETF,UK,T+2,Low,Vignesh
5444,10013,USD,Derivative,India,T+1,Medium,Akhil
5445,26440,USD,Bond,Germany,T+1,Low,Revathi
5446,34503,USD,Derivative,UK,T+2,Medium,Kavya
5447,10657,EUR,ETF,UK,T+3,High,Vignesh
5448,15406,USD,Equity,India,T+1,Low,Naren
5449,31390,EUR,Derivative,UK,T+2,Low,Kavya
5450,11058,GBP,Derivative,France,T+1,Low,Gayathri
5451,24224,EUR,ETF,Germany,T+2,Medium,Priya
5452,42619,USD,Derivative,India,T+3,High,Akhil
5453,20269,INR,Bond,USA,T+1,Low,Arun
5454,33399,GBP,Bond,France,T+2,Medium,Divya
5455,9408,USD,ETF,France,T+3,Low,Keerthana
5456,39112,GBP,ETF,India,T+2,Medium,Rahul
5457,23782,USD,Derivative,France,T+1,Medium,Gayathri
5458,18536,GBP,Bond,France,T+1,High,Divya
5459,10901,USD,Derivative,USA,T+2,High,Deepak
5460,47327,EUR,ETF,France,T+1,Medium,Keerthana
5461,41637,USD,ETF,USA,T+3,High,Harish
5462,46698,GBP,Bond,UK,T+1,Medium,Manoj
5463,43412,INR,ETF,France,T+2,Low,Keerthana
5464,18930,INR,Bond,UK,T+2,High,Manoj
5465,13089,GBP,Derivative,India,T+2,Low,Akhil
5466,26351,USD,ETF,UK,T+3,Low,Vignesh
5467,7885,GBP,Bond,India,T+2,Low,Sneha
5468,25278,USD,Bond,USA,T+1,Low,Arun
5469,46703,USD,Derivative,UK,T+3,Low,Kavya
5470,42421,EUR,ETF,UK,T+3,High,Vignesh
5471,12740,EUR,Equity,USA,T+3,Medium,Pradeep
5472,34411,EUR,Equity,France,T+3,High,Naveen
5473,16486,INR,Equity,UK,T+3,High,Suren
5474,11514,GBP,ETF,France,T+1,Medium,Keerthana
5475,12419,EUR,Bond,France,T+1,High,Divya
5476,40561,INR,ETF,France,T+3,Low,Keerthana
5477,28376,INR,ETF,France,T+3,Low,Keerthana
5478,12457,EUR,Bond,France,T+3,Low,Divya
5479,43955,INR,Derivative,USA,T+1,Medium,Deepak
5480,49198,GBP,Equity,France,T+2,Low,Naveen
5481,20379,GBP,Derivative,UK,T+2,Low,Kavya
5482,28198,GBP,ETF,France,T+2,Low,Keerthana
5483,20893,INR,Bond,USA,T+2,Medium,Arun
5484,17000,USD,Derivative,Germany,T+3,High,Karthik
5485,22631,INR,Equity,UK,T+2,Medium,Suren
5486,27412,EUR,ETF,Germany,T+1,High,Priya
5487,19863,GBP,Derivative,France,T+1,High,Gayathri
5488,26972,USD,Bond,UK,T+1,Low,Manoj
5489,16937,GBP,Bond,Germany,T+1,High,Revathi
5490,15470,USD,Equity,USA,T+3,Medium,Pradeep
5491,16157,EUR,Equity,France,T+2,High,Naveen
5492,20248,INR,Equity,USA,T+2,Medium,Pradeep
5493,37240,INR,Bond,Germany,T+1,Medium,Revathi
5494,16948,GBP,Equity,USA,T+1,Low,Pradeep
5495,43955,GBP,Bond,Germany,T+2,Low,Revathi
5496,32029,EUR,Equity,France,T+2,High,Naveen
5497,33478,EUR,Bond,UK,T+2,Low,Manoj
5498,36009,GBP,Bond,USA,T+2,Low,Arun
5499,32146,INR,Bond,France,T+1,Medium,Divya
5500,31465,GBP,Equity,India,T+2,Medium,Naren
5501,33011,EUR,Bond,India,T+2,High,Sneha
5502,47625,EUR,Bond,USA,T+3,Low,Arun
5503,35514,INR,Equity,UK,T+3,High,Suren
5504,41633,USD,Derivative,USA,T+1,High,Deepak
5505,11497,USD,ETF,USA,T+1,Medium,Harish
5506,15095,USD,ETF,Germany,T+1,High,Priya
5507,18274,EUR,Equity,USA,T+1,Medium,Pradeep
5508,37686,USD,Equity,India,T+2,Low,Naren
5509,35435,USD,Bond,France,T+1,Medium,Divya
5510,13288,GBP,Bond,India,T+1,Low,Sneha
5511,44846,EUR,ETF,France,T+1,Low,Keerthana
5512,32920,USD,Bond,USA,T+2,Medium,Arun
5513,8139,USD,Derivative,France,T+1,Low,Gayathri
5514,10001,EUR,Derivative,Germany,T+2,Low,Karthik
5515,7540,INR,ETF,USA,T+2,High,Harish
5516,33831,USD,ETF,India,T+1,Medium,Rahul
5517,46434,INR,Bond,UK,T+3,High,Manoj
5518,10413,USD,Equity,India,T+1,High,Naren
5519,44412,EUR,Equity,UK,T+2,High,Suren
5520,30973,USD,ETF,USA,T+2,Medium,Harish
5521,46872,EUR,Derivative,USA,T+3,Low,Deepak
5522,20096,EUR,ETF,France,T+3,High,Keerthana
5523,42280,GBP,ETF,USA,T+3,Medium,Harish
5524,7892,GBP,Equity,Germany,T+3,Low,Bharath
5525,16492,USD,Bond,India,T+3,Low,Sneha
5526,39838,GBP,Derivative,UK,T+2,Low,Kavya
5527,7534,INR,ETF,Germany,T+2,Low,Priya
5528,18755,INR,ETF,India,T+3,Low,Rahul
5529,45151,GBP,Derivative,UK,T+2,Medium,Kavya
5530,7707,EUR,Bond,India,T+3,Medium,Sneha
5531,36082,EUR,ETF,Germany,T+3,Medium,Priya
5532,41345,INR,Equity,UK,T+1,Medium,Suren
5533,48532,GBP,ETF,USA,T+2,Medium,Harish
5534,22678,INR,Equity,Germany,T+3,High,Bharath
5535,14809,EUR,ETF,UK,T+2,Medium,Vignesh
5536,31947,EUR,Equity,India,T+2,Low,Naren
5537,18226,GBP,Bond,France,T+1,High,Divya
5538,29586,GBP,Equity,France,T+3,Medium,Naveen
5539,48453,USD,Derivative,Germany,T+2,Medium,Karthik
5540,8885,EUR,Bond,India,T+1,Medium,Sneha
5541,12071,INR,Derivative,UK,T+1,Medium,Kavya
5542,7450,USD,ETF,India,T+1,Low,Rahul
5543,38293,GBP,ETF,UK,T+1,Medium,Vignesh
5544,32594,INR,Bond,France,T+2,Medium,Divya
5545,46881,USD,Bond,UK,T+1,Low,Manoj
5546,37886,INR,Equity,USA,T+2,Medium,Pradeep
5547,35018,GBP,Bond,India,T+1,High,Sneha
5548,41927,INR,ETF,Germany,T+3,High,Priya
5549,44310,USD,Bond,UK,T+3,Low,Manoj
5550,11085,GBP,Derivative,USA,T+2,Medium,Deepak
5551,23154,INR,Equity,USA,T+2,Low,Pradeep
5552,11840,GBP,ETF,USA,T+1,Medium,Harish
5553,31791,EUR,ETF,Germany,T+1,Low,Priya
5554,12705,EUR,Equity,Germany,T+3,Medium,Bharath
5555,41437,INR,Bond,Germany,T+1,High,Revathi
5556,20879,INR,Equity,France,T+1,High,Naveen
5557,40561,EUR,Bond,India,T+1,Low,Sneha
5558,5966,USD,Equity,France,T+2,Medium,Naveen
5559,9907,GBP,Derivative,India,T+1,High,Akhil
5560,31372,GBP,Bond,France,T+1,High,Divya
5561,23056,INR,Bond,Germany,T+3,Low,Revathi
5562,39910,EUR,ETF,Germany,T+3,High,Priya
5563,28993,INR,Bond,India,T+1,High,Sneha
5564,47141,GBP,Equity,France,T+1,Medium,Naveen
5565,44099,USD,Equity,Germany,T+1,Medium,Bharath
5566,43343,GBP,Equity,India,T+3,Low,Naren
5567,35822,USD,Bond,France,T+1,High,Divya
5568,40552,EUR,ETF,USA,T+3,High,Harish
5569,40448,INR,Equity,USA,T+1,High,Pradeep
5570,46964,INR,Equity,Germany,T+1,Low,Bharath
5571,46012,USD,Derivative,UK,T+1,High,Kavya
5572,22010,EUR,Derivative,Germany,T+1,High,Karthik
5573,17054,INR,Derivative,Germany,T+3,Medium,Karthik
5574,20361,INR,Equity,India,T+3,High,Naren
5575,42940,EUR,Bond,Germany,T+1,Low,Revathi
5576,6102,GBP,Bond,Germany,T+3,Low,Revathi
5577,33328,USD,ETF,USA,T+1,High,Harish
5578,28031,INR,Bond,UK,T+3,Low,Manoj
5579,31770,EUR,Bond,France,T+2,High,Divya
5580,25610,INR,Derivative,USA,T+3,Medium,Deepak
5581,6689,GBP,Derivative,India,T+3,Low,Akhil
5582,37702,INR,Derivative,France,T+2,High,Gayathri
5583,34921,USD,Equity,UK,T+3,Low,Suren
5584,14051,EUR,Bond,UK,T+2,High,Manoj
5585,19684,USD,Derivative,Germany,T+3,Medium,Karthik
5586,6262,INR,ETF,Germany,T+1,Medium,Priya
5587,45981,GBP,Bond,Germany,T+2,High,Revathi
5588,6159,EUR,Equity,UK,T+1,High,Suren
5589,36182,GBP,Equity,India,T+3,Low,Naren
5590,36101,INR,ETF,USA,T+1,High,Harish
5591,25252,INR,Derivative,USA,T+1,Low,Deepak
5592,38796,GBP,Derivative,Germany,T+3,High,Karthik
5593,6909,GBP,ETF,India,T+1,High,Rahul
5594,23397,INR,Derivative,France,T+1,Medium,Gayathri
5595,19941,GBP,Equity,India,T+1,Medium,Naren
5596,8362,EUR,Bond,India,T+3,Low,Sneha
5597,42690,USD,ETF,France,T+1,Medium,Keerthana
5598,8176,INR,ETF,France,T+3,High,Keerthana
5599,7677,INR,Derivative,UK,T+3,High,Kavya
5600,36452,USD,Bond,UK,T+2,Medium,Manoj
5601,44426,USD,Equity,UK,T+2,Medium,Suren
5602,19738,EUR,Derivative,UK,T+1,Low,Kavya
5603,22743,EUR,ETF,France,T+2,Low,Keerthana
5604,18995,USD,Derivative,France,T+3,Medium,Gayathri
5605,17315,GBP,Bond,UK,T+1,Low,Manoj
5606,47963,USD,Derivative,UK,T+1,High,Kavya
5607,30537,EUR,Bond,UK,T+2,High,Manoj
5608,13299,GBP,Bond,Germany,T+1,High,Revathi
5609,21644,INR,ETF,USA,T+1,Medium,Harish
5610,39915,EUR,Derivative,India,T+2,Low,Akhil
5611,45872,USD,Bond,UK,T+1,Medium,Manoj
5612,11540,EUR,Derivative,France,T+3,Low,Gayathri
5613,48235,USD,Equity,France,T+1,High,Naveen
5614,10956,EUR,Bond,USA,T+3,High,Arun
5615,29363,INR,Derivative,France,T+2,Medium,Gayathri
5616,36743,EUR,Bond,France,T+3,High,Divya
5617,17637,USD,Bond,USA,T+1,High,Arun
5618,34750,INR,Derivative,France,T+3,High,Gayathri
5619,36113,USD,ETF,India,T+3,High,Rahul
5620,46007,USD,Derivative,Germany,T+1,Low,Karthik
5621,39591,GBP,Derivative,Germany,T+2,Low,Karthik
5622,36240,EUR,Equity,USA,T+2,Medium,Pradeep
5623,20759,USD,Equity,Germany,T+1,Medium,Bharath
5624,36112,EUR,ETF,France,T+3,Low,Keerthana
5625,34716,USD,Bond,UK,T+2,Medium,Manoj
5626,38907,INR,Derivative,France,T+3,Medium,Gayathri
5627,38975,GBP,Bond,Germany,T+1,High,Revathi
5628,44243,USD,Equity,USA,T+2,Medium,Pradeep
5629,21576,GBP,Equity,UK,T+3,Medium,Suren
5630,47547,EUR,Derivative,Germany,T+3,Low,Karthik
5631,45722,EUR,Bond,Germany,T+3,Medium,Revathi
5632,41472,GBP,Equity,USA,T+3,Low,Pradeep
5633,18502,GBP,ETF,India,T+1,Low,Rahul
5634,43185,EUR,Bond,India,T+3,Medium,Sneha
5635,27184,EUR,Bond,UK,T+2,Medium,Manoj
5636,47006,USD,ETF,France,T+2,Low,Keerthana
5637,43581,EUR,Derivative,USA,T+2,Low,Deepak
5638,23485,INR,Bond,Germany,T+2,Medium,Revathi
5639,21478,EUR,Equity,India,T+3,High,Naren
5640,13041,USD,Bond,France,T+2,Medium,Divya
5641,25967,EUR,Bond,USA,T+3,High,Arun
5642,48917,USD,Equity,UK,T+3,Medium,Suren
5643,35995,EUR,Bond,UK,T+1,High,Manoj
5644,42274,USD,Derivative,Germany,T+3,Low,Karthik
5645,26686,USD,Derivative,USA,T+2,Low,Deepak
5646,47217,INR,Derivative,Germany,T+3,High,Karthik
5647,29093,EUR,Derivative,Germany,T+2,Medium,Karthik
5648,49845,INR,Equity,USA,T+2,High,Pradeep
